agency_name,agency_ref,county,program_type,date,adults,children,new_households,seniors,total_individuals
St Vincent Healthy Food Center -FP,01697,Erie,Food Pantry/No TEFAP,2025-04-30,123.0,60.0,14.0,76.0,259.0
St Vincent Healthy Food Center -FP,01697,Erie,Food Pantry/No TEFAP,2025-05-31,130.0,57.0,11.0,87.0,274.0
St Vincent Healthy Food Center -FP,01697,Erie,Food Pantry/No TEFAP,2025-06-30,121.0,55.0,14.0,72.0,255.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2024-10-31,0.0,79.0,0.0,0.0,0.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2024-11-30,0.0,79.0,0.0,0.0,0.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2024-12-31,0.0,80.0,0.0,0.0,0.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2025-01-31,0.0,80.0,0.0,0.0,0.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2025-02-28,0.0,80.0,0.0,0.0,0.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2025-03-31,0.0,80.0,0.0,0.0,0.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2025-04-30,0.0,80.0,0.0,0.0,0.0
Strong Vincent Middle School - SCHOOL PANTRY,09760,Erie,School Pantry,2025-05-31,0.0,80.0,0.0,0.0,0.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2024-07-31,54.0,31.0,48.0,43.0,128.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2024-08-31,59.0,32.0,7.0,50.0,141.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2024-09-30,57.0,32.0,0.0,50.0,139.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2024-10-31,67.0,33.0,8.0,57.0,157.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2024-11-30,70.0,36.0,5.0,62.0,168.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2024-12-31,76.0,39.0,4.0,62.0,177.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2025-01-31,59.0,22.0,4.0,52.0,133.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2025-02-28,68.0,27.0,0.0,54.0,149.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2025-03-31,64.0,16.0,0.0,49.0,129.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2025-04-30,55.0,16.0,0.0,40.0,111.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2025-05-31,35.0,18.0,2.0,39.0,96.0
Summit Community - FP,01119,Erie,Food Pantry/TEFAP,2025-06-30,59.0,14.0,0.0,50.0,123.0
Supportive Living Services - Group Home,04411,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04412,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04413,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04420,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04481,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04534,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,4.0
Supportive Living Services - Group Home,04542,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04558,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,7.0
Supportive Living Services - Group Home,04569,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,4.0
Supportive Living Services - Group Home,04570,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04633,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04634,Erie,Non-Emerg. Meal/Snack,2024-07-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04411,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,4.0
Supportive Living Services - Group Home,04412,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04413,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04420,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,7.0
Supportive Living Services - Group Home,04456,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04481,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04534,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04542,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04543,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04558,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,7.0
Supportive Living Services - Group Home,04569,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,4.0
Supportive Living Services - Group Home,04570,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04633,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04634,Erie,Non-Emerg. Meal/Snack,2024-08-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04411,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,3.0
Supportive Living Services - Group Home,04412,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04413,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04420,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04456,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04481,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04534,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04542,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04543,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04558,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,7.0
Supportive Living Services - Group Home,04569,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04570,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04633,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04634,Erie,Non-Emerg. Meal/Snack,2024-09-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04411,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04412,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04413,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04420,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,7.0
Supportive Living Services - Group Home,04481,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04542,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04543,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04558,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,7.0
Supportive Living Services - Group Home,04569,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04570,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04633,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04634,Erie,Non-Emerg. Meal/Snack,2024-10-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04411,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04412,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,450.0
Supportive Living Services - Group Home,04413,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04420,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,7.0
Supportive Living Services - Group Home,04456,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04481,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04542,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04558,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04633,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,5.0
Supportive Living Services - Group Home,04634,Erie,Non-Emerg. Meal/Snack,2024-11-30,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04411,Erie,Non-Emerg. Meal/Snack,2024-12-31,0.0,0.0,0.0,0.0,6.0
Supportive Living Services - Group Home,04420,Erie,Non-Emerg. Meal/Snack,2024-12-31,0.0,0.0,0.0,0.0,744.0
Supportive Living Services - Group Home,04558,Erie,Non-Emerg. Meal/Snack,2024-12-31,0.0,0.0,0.0,0.0,5.0
TEST AGENCY for pol,99999,Erie,Food Pantry/TEFAP,2024-07-31,70.0,0.0,0.0,0.0,0.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2024-07-31,190.0,179.0,128.0,61.0,430.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2024-08-31,217.0,217.0,23.0,63.0,497.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2024-09-30,186.0,187.0,19.0,65.0,438.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2024-10-31,210.0,215.0,19.0,77.0,502.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2024-11-30,244.0,241.0,21.0,95.0,580.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2024-12-31,166.0,156.0,1.0,60.0,382.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2025-01-31,52.0,74.0,3.0,29.0,155.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2025-02-28,220.0,224.0,18.0,74.0,518.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2025-03-31,194.0,188.0,7.0,74.0,456.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2025-04-30,557.0,236.0,13.0,84.0,557.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2025-05-31,225.0,220.0,5.0,79.0,524.0
Thursday Group - SHFB MOBILE,10703 - C,Erie,Food Pantry/TEFAP,2025-06-30,136.0,126.0,1.0,69.0,331.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2024-07-31,0.0,0.0,23.0,0.0,0.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2024-08-31,9.0,2.0,15.0,23.0,34.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2024-09-30,23.0,18.0,15.0,30.0,71.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2024-10-31,20.0,19.0,14.0,29.0,68.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2024-11-30,23.0,24.0,10.0,27.0,74.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2024-12-31,17.0,16.0,6.0,32.0,65.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2025-01-31,15.0,6.0,5.0,15.0,36.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2025-02-28,11.0,3.0,1.0,23.0,37.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2025-03-31,27.0,26.0,6.0,19.0,72.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2025-04-30,33.0,10.0,6.0,17.0,50.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2025-05-31,10.0,9.0,6.0,21.0,40.0
Trinity Evangelical Lutheran Church - FP,01604,Crawford,Food Pantry/TEFAP,2025-06-30,17.0,12.0,8.0,31.0,70.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2024-07-31,154.0,104.0,130.0,77.0,335.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2024-08-31,125.0,79.0,11.0,60.0,264.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2024-09-30,154.0,92.0,19.0,69.0,315.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2024-10-31,156.0,84.0,16.0,66.0,306.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2024-11-30,200.0,139.0,25.0,84.0,423.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2024-12-31,152.0,106.0,11.0,70.0,328.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2025-01-31,112.0,61.0,8.0,48.0,221.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2025-02-28,179.0,113.0,16.0,81.0,373.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2025-03-31,185.0,106.0,12.0,74.0,365.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2025-04-30,157.0,82.0,8.0,71.0,310.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2025-05-31,75.0,75.0,12.0,67.0,279.0
Tuesday Group - SHFB MOBILE,10703-A,Erie,Food Pantry/TEFAP,2025-06-30,301.0,143.0,3.0,127.0,571.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2024-07-31,165.0,122.0,136.0,68.0,355.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2024-08-31,142.0,86.0,11.0,69.0,297.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2024-09-30,132.0,83.0,12.0,76.0,291.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2024-10-31,160.0,108.0,17.0,69.0,337.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2024-11-30,189.0,113.0,18.0,89.0,391.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2024-12-31,142.0,88.0,6.0,67.0,297.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2025-01-31,136.0,89.0,5.0,59.0,284.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2025-02-28,104.0,70.0,3.0,59.0,233.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2025-03-31,118.0,87.0,6.0,63.0,268.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2025-04-30,129.0,79.0,4.0,59.0,267.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2025-05-31,133.0,73.0,5.0,58.0,264.0
Union City - FP,01340,Erie,Food Pantry/TEFAP,2025-06-30,139.0,91.0,7.0,62.0,292.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2024-07-31,78.0,44.0,72.0,46.0,168.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2024-08-31,73.0,44.0,24.0,56.0,173.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2024-09-30,82.0,43.0,12.0,51.0,176.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2024-10-31,62.0,62.0,6.0,3.0,91.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2024-11-30,81.0,34.0,0.0,58.0,173.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2024-12-31,93.0,48.0,23.0,68.0,209.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2025-01-31,129.0,61.0,15.0,72.0,262.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2025-03-31,69.0,31.0,11.0,48.0,148.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2025-04-30,63.0,21.0,0.0,28.0,112.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2025-05-31,75.0,32.0,2.0,40.0,147.0
Union City - SHFB MOBILE,10702,Erie,Produce Express,2025-06-30,70.0,37.0,7.0,50.0,157.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2024-07-31,4.0,0.0,0.0,18.0,22.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2024-08-31,2.0,0.0,0.0,19.0,21.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2024-09-30,4.0,0.0,18.0,20.0,24.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2024-10-31,4.0,0.0,0.0,19.0,23.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2024-11-30,4.0,0.0,1.0,24.0,28.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2024-12-31,4.0,0.0,0.0,22.0,26.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2025-01-31,1.0,0.0,0.0,17.0,18.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2025-02-28,6.0,0.0,0.0,18.0,24.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2025-03-31,4.0,0.0,0.0,17.0,21.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2025-04-30,5.0,0.0,0.0,18.0,23.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2025-05-31,5.0,0.0,0.0,18.0,23.0
Union City Full Gospel Church - FP,01599,Erie,Food Pantry/TEFAP,2025-06-30,5.0,0.0,0.0,18.0,23.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2024-07-31,24.0,21.0,25.0,17.0,62.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2024-08-31,25.0,13.0,10.0,21.0,59.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2024-09-30,25.0,16.0,9.0,16.0,57.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2024-10-31,26.0,15.0,11.0,28.0,69.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2024-11-30,51.0,53.0,16.0,28.0,132.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2024-12-31,31.0,22.0,4.0,24.0,77.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2025-01-31,13.0,13.0,3.0,18.0,44.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2025-03-31,25.0,18.0,2.0,28.0,71.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2025-04-30,24.0,22.0,1.0,21.0,67.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2025-05-31,31.0,20.0,5.0,17.0,66.0
United Faith Fellowship COG - FP,01570,Crawford,Food Pantry/TEFAP,2025-06-30,26.0,22.0,6.0,18.0,66.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2024-07-31,485.0,290.0,397.0,174.0,949.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2024-08-31,395.0,232.0,138.0,192.0,819.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2024-09-30,472.0,180.0,117.0,188.0,840.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2024-10-31,421.0,251.0,76.0,191.0,863.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2024-11-30,387.0,231.0,79.0,172.0,790.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2024-12-31,532.0,304.0,47.0,208.0,1042.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2025-01-31,427.0,207.0,48.0,165.0,799.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2025-02-28,422.0,239.0,50.0,177.0,838.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2025-03-31,422.0,239.0,50.0,177.0,838.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2025-04-30,451.0,266.0,34.0,186.0,903.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2025-05-31,451.0,266.0,34.0,186.0,903.0
Victory Family Church- FP,01607,Crawford,Food Pantry/TEFAP,2025-06-30,491.0,264.0,41.0,191.0,946.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2024-07-31,48.0,36.0,50.0,32.0,116.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2024-08-31,93.0,81.0,24.0,46.0,220.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2024-09-30,84.0,91.0,9.0,42.0,217.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2024-10-31,96.0,96.0,4.0,48.0,240.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2024-11-30,117.0,101.0,13.0,53.0,271.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2024-12-31,134.0,120.0,6.0,51.0,305.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2025-01-31,86.0,70.0,6.0,40.0,196.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2025-02-28,94.0,66.0,7.0,38.0,198.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2025-03-31,99.0,90.0,4.0,44.0,233.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2025-04-30,79.0,58.0,3.0,43.0,180.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2025-05-31,101.0,91.0,6.0,51.0,243.0
Waterford - FP,01139,Erie,Food Pantry/TEFAP,2025-06-30,102.0,105.0,7.0,52.0,259.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2024-07-31,267.0,247.0,159.0,62.0,576.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2024-08-31,282.0,259.0,49.0,70.0,611.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2024-09-30,264.0,245.0,18.0,63.0,572.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2024-10-31,228.0,211.0,19.0,66.0,505.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2024-11-30,262.0,249.0,17.0,58.0,569.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2024-12-31,23.0,23.0,1.0,5.0,51.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2025-01-31,83.0,100.0,1.0,16.0,199.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2025-02-28,286.0,268.0,20.0,54.0,608.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2025-03-31,252.0,297.0,20.0,53.0,602.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2025-04-30,234.0,259.0,15.0,69.0,562.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2025-05-31,262.0,277.0,9.0,63.0,602.0
Wednesday Group - SHFB MOBILE,10703-B,Erie,Food Pantry/TEFAP,2025-06-30,210.0,238.0,5.0,59.0,507.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2024-07-31,89.0,63.0,89.0,62.0,214.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2024-08-31,96.0,69.0,22.0,59.0,224.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2024-09-30,90.0,62.0,14.0,56.0,208.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2024-10-31,105.0,58.0,17.0,60.0,223.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2024-11-30,112.0,62.0,19.0,65.0,239.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2024-12-31,106.0,34.0,5.0,63.0,203.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2025-01-31,80.0,40.0,6.0,54.0,174.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2025-02-28,65.0,27.0,51.0,65.0,157.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2025-03-31,62.0,30.0,24.0,53.0,145.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2025-04-30,64.0,37.0,9.0,44.0,145.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2025-05-31,83.0,34.0,11.0,60.0,177.0
Wesleyville Interfaith - FP,01163,Erie,Food Pantry/TEFAP,2025-06-30,93.0,46.0,13.0,55.0,194.0
West Millcreek - FP,01126,Erie,Food Pantry/TEFAP,2024-07-31,165.0,152.0,174.0,115.0,432.0
West Millcreek - FP,01126,Erie,Food Pantry/TEFAP,2024-08-31,158.0,141.0,23.0,99.0,398.0
West Millcreek - FP,01126,Erie,Food Pantry/TEFAP,2024-09-30,156.0,147.0,31.0,93.0,396.0
West Millcreek - FP,01126,Erie,Food Pantry/TEFAP,2024-10-31,163.0,148.0,11.0,100.0,411.0
West Millcreek - FP,01126,Erie,Food Pantry/TEFAP,2024-11-30,178.0,168.0,22.0,108.0,454.0
West Millcreek - FP,01126,Erie,Food Pantry/TEFAP,2024-12-31,159.0,169.0,10.0,74.0,404.0
